name	is_seed	spd	component_id
Q9UBU9	1	0.03162055335968379	0
Q13363	1	0.09333333333333334	0
P78527	1	0.07092198581560284	0
P55209	1	0.04929577464788732	0
P12931	1	0.014492753623188406	0
Q14203	1	0.03571428571428571	0
Q9UQL6	1	0.07861635220125786	0
Q9H2P0	1	0.14583333333333334	0
Q07021	1	0.029166666666666667	0
P49736	1	0.039889958734525444	0
P62136	1	0.03201970443349754	0
Q93009	1	0.05460750853242321	0
P50402	1	0.10526315789473684	0
Q8IUQ4	1	0.05555555555555555	0
P37198	1	0.05154639175257732	0
P61956	1	0.11428571428571428	0
Q8NHQ1	1	0.017699115044247787	0
Q8ND90	1	0.03571428571428571	0
P63165	1	0.07177033492822966	0
Q9UER7	1	0.12666666666666668	0
P52701	1	0.12790697674418605	0
P43246	1	0.09923664122137404	0
P0CG48	1	0.03535911602209945	0
Q12873	1	0.11971830985915492	0
P56545	1	0.08045977011494253	0
Q13137	1	0.03164556962025317	0
Q14676	1	0.10285714285714286	0
Q09028	1	0.09375	0
P51668	1	0.03524229074889868	0
Q96EY1	1	0.03260869565217391	0
Q93008	1	0.02702702702702703	0
Q9UMS4	1	0.07142857142857142	0
Q96B97	1	0.03980099502487562	0
Q9Y4E8	1	0.03680981595092025	0
P22681	1	0.029914529914529916	0
Q12888	1	0.14074074074074075	0
Q99856	1	0.17857142857142858	0
P49427	1	0.06896551724137931	0
P55854	1	0.0782608695652174	0
Q04206	1	0.05570291777188329	0
Q9Y2M0	1	0.06666666666666667	0
P12004	1	0.06884057971014493	0
P27694	1	0.06422018348623854	0
P51610	1	0.10091743119266056	0
P17844	1	0.058577405857740586	0
P67870	1	0.04580152671755725	0
Q92922	1	0.1016949152542373	0
Q96GM5	1	0.1	0
Q8TAQ2	1	0.1323529411764706	0
P63167	1	0.03980099502487562	0
Q8IYN2	1	0.25	0
P12268	1	0.050505050505050504	0
Q92878	1	0.11827956989247312	0
Q9H0A8	1	0.046511627906976744	0
Q96FJ2	1	0.046875	0
Q9NX70	1	0.07954545454545454	0
P51965	1	0.045871559633027525	0
O60506	1	0.02903225806451613	0
P02545	1	0.04267161410018553	0
P56524	1	0.07386363636363637	0
P84103	1	0.04929577464788732	0
P12956	1	0.06493506493506493	0
Q9NVP2	1	0.13043478260869565	0
Q9UK22	1	0.05714285714285714	0
P54132	1	0.16049382716049382	0
Q16666	1	0.047979797979797977	0
P13010	1	0.08267716535433071	0
Q96SB4	1	0.012448132780082987	0
Q15393	1	0.05263157894736842	0
Q92769	1	0.07849829351535836	0
Q9Y5B9	1	0.09219858156028368	0
Q86XP3	1	0.11363636363636363	0
P30281	1	0.0625	0
P20585	1	0.13793103448275862	0
Q13547	1	0.06418219461697723	0
Q14191	1	0.2558139534883721	0
Q96IJ6	1	0.07692307692307693	0
Q9ULK4	1	0.06369426751592357	0
Q96G25	1	0.12962962962962962	0
Q9NVC6	1	0.09523809523809523	0
P29692	1	0.05813953488372093	0
Q969G3	1	0.12962962962962962	0
P29590	1	0.10714285714285714	0
P51531	1	0.10576923076923077	0
P51532	1	0.09693877551020408	0
Q14683	1	0.08955223880597014	0
P48730	1	0.011904761904761904	0
P24863	1	0.09859154929577464	0
Q9UKV0	1	0.14814814814814814	0
Q96ST3	1	0.10714285714285714	0
P35659	1	0.058823529411764705	0
Q8WUI4	1	0.10869565217391304	0
P19838	1	0.05397727272727273	0
Q8WYH8	1	0.09302325581395349	0
P09884	1	0.13953488372093023	0
Q96GY0	1	0.15384615384615385	0
Q7L4P6	1	0.125	0
Q9NVV9	1	0.05263157894736842	0
Q8N5R6	1	0.05405405405405406	0
Q96EZ8	1	0.04054054054054054	0
O75533	1	0.05128205128205128	0
Q9UKL0	1	0.16455696202531644	0
P06241	1	0.020958083832335328	0
Q8N8U2	1	0.125	0
O43513	1	0.14285714285714285	0
P07947	1	0.05504587155963303	0
Q16633	1	0.06666666666666667	0
Q8IYA8	1	0.047619047619047616	0
P23497	1	0.1568627450980392	0
O15379	1	0.11	0
P28370	1	0.16666666666666666	0
O00327	1	0.05660377358490566	0
O60264	1	0.1565217391304348	0
O95602	1	0.03614457831325301	0
O75928	1	0.1095890410958904	0
P18859	1	0.022222222222222223	0
O60437	1	0.0425531914893617	0
O76064	1	0.17857142857142858	0
O95153	1	0.07142857142857142	0
O00458	1	0.25	0
O14734	1	0.1	0
Q9Y5A6	1	0.08333333333333333	1
P17028	1	0.0136986301369863	1
Q9P1Z3	1	0.0	2
Q9Y2G8	1	0.0	3
Q9GZV8	1	0.0	4
Q5VSY0	1	0.0	5
P60022	1	0.0	6
O14981	1	0.0	7
O14686	1	0.0	8
O60262	1	0.0	9
Q8TF71	1	0.0	10
O60519	1	0.0	11
O60760	1	0.0	12
