name	submodule	is_seed	spd	component_id
Q9BRK4	1	1	0.10945273631840796	0
Q8NHQ1	1	1	0.15315315315315314	0
Q8ND90	1	1	0.168141592920354	0
Q08379	1	1	0.08823529411764706	0
P40616	1	1	0.06896551724137931	0
Q5JR59	1	1	0.19463087248322147	0
O95990	1	1	0.15	0
O75909	1	1	0.13333333333333333	0
Q9ULW3	1	0	0.13636363636363635	0
Q9UQ90	1	0	0.10810810810810811	0
Q9H7H0	1	0	0.17391304347826086	0
Q96CN9	1	0	0.13043478260869565	0
Q86V59	1	0	0.2857142857142857	0
Q49A92	1	0	0.2	0
Q07002	1	0	0.1111111111111111	0
Q9UIL1	1	0	0.10714285714285714	0
Q9H788	1	0	0.1590909090909091	0
Q5H9K5	1	0	0.3333333333333333	0
Q16204	1	0	0.0847457627118644	0
Q8IVW4	1	0	0.2	0
Q86VK4	1	0	0.3333333333333333	0
Q96MS0	1	0	0.16666666666666666	0
Q9NPJ8	1	0	0.15789473684210525	0
Q8IXS8	1	0	0.25	0
Q5VU43	1	0	0.10101010101010101	0
Q63ZY3	1	0	0.08	0
Q16670	1	0	0.09375	0
Q5TAP6	1	0	0.42857142857142855	0
Q9BXY8	1	0	0.2631578947368421	0
Q96JP0	1	0	0.18181818181818182	0
Q14D33	1	0	0.42857142857142855	0
Q9BQ24	1	0	0.17647058823529413	0
Q9NX04	1	0	0.1875	0
Q96IZ5	1	0	0.3333333333333333	0
Q96BY2	1	0	0.12	0
Q9C0A6	1	0	0.4	0
Q9UPN6	1	0	0.21052631578947367	0
Q15834	1	0	0.13392857142857142	0
Q8NE31	1	0	0.3333333333333333	0
Q63HK5	1	0	0.10526315789473684	0
P57771	1	0	0.5	0
Q969S9	1	0	0.05263157894736842	0
Q8TB37	1	0	0.2	0
Q9H0A9	1	0	0.15384615384615385	0
Q8WWX9	1	0	0.3333333333333333	0
P15622	1	0	0.14705882352941177	0
Q14584	1	0	0.2	0
Q96S90	1	0	0.5	0
Q86UD4	1	0	0.3333333333333333	0
Q9NV35	1	0	0.5	0
Q9BZL3	1	0	0.375	0
Q96M11	1	0	0.3333333333333333	0
Q0P5N6	1	0	0.3333333333333333	0
O95872	1	0	0.26666666666666666	0
P54849	1	0	1.0	0
Q08AG5	1	0	0.5	0
Q09FC8	1	0	1.0	0
Q16864	2	1	0.061224489795918366	0
Q15654	2	1	0.0658682634730539	0
O43865	2	1	0.05185185185185185	0
P56378	2	1	1.0	0
Q9C0B0	2	0	0.039711191335740074	0
Q9BYN0	2	0	0.1111111111111111	0
Q8TF68	2	0	0.125	0
O00762	2	0	0.07142857142857142	0
Q9BUZ4	3	1	0.08641975308641975	0
Q13137	3	1	0.09803921568627451	0
Q8N5R6	3	1	0.10526315789473684	0
Q96S65	3	1	0.2	0
O15162	3	1	0.1346153846153846	0
Q9NUQ8	3	0	0.07142857142857142	0
Q9HBZ2	3	0	0.20930232558139536	0
Q9H0I2	3	0	0.1724137931034483	0
Q6PIY7	3	0	0.2	0
Q96ME1	3	0	0.2	0
Q96SQ5	3	0	0.18518518518518517	0
Q9UHH9	3	0	0.18181818181818182	0
Q14296	3	0	0.1	0
Q8IVS8	3	0	0.2	0
Q00587	3	0	0.07142857142857142	0
Q8N143	3	0	0.3333333333333333	0
Q8N4T4	3	0	0.2	0
Q9H7M9	3	0	0.5	0
Q8N9H8	3	0	0.3333333333333333	0
Q15077	3	0	1.0	0
Q8NCU4	3	0	0.5	0
Q6NSJ2	4	1	0.047619047619047616	0
O95295	4	1	0.029411764705882353	0
Q9NQZ6	4	1	0.13333333333333333	0
Q15276	4	0	0.03333333333333333	0
Q9NP66	4	0	0.06493506493506493	0
O00233	4	0	0.053763440860215055	0
Q9BX68	5	1	0.3333333333333333	0
Q8N682	5	1	0.3333333333333333	0
Q9NX57	5	1	1.0	0
Q9UBU9	5	0	0.018036072144288578	0
P34897	5	0	0.025423728813559324	0
Q9H246	5	0	0.6	0
Q02750	6	1	0.03409090909090909	0
Q99541	6	1	0.2	0
O14807	6	1	0.06666666666666667	0
P15056	6	0	0.04411764705882353	0
P27361	6	0	0.021645021645021644	0
Q05469	6	0	0.2	0
Q96S96	6	0	0.3333333333333333	0
P50990	7	1	0.15168539325842698	0
P50991	7	1	0.2182741116751269	0
P49368	7	1	0.20634920634920634	0
P40227	7	1	0.20095693779904306	0
P78371	7	1	0.1889763779527559	0
Q9BUL8	7	1	0.05555555555555555	0
Q99832	7	0	0.2242152466367713	0
Q15257	7	0	0.16071428571428573	0
Q96AZ1	7	0	0.1568627450980392	0
Q96JK2	7	0	0.17647058823529413	0
P48643	7	0	0.2	0
Q9C0K7	7	0	0.26666666666666666	0
Q9H7D0	7	0	0.125	0
Q96M98	7	0	0.3333333333333333	0
Q9BPW8	7	0	0.140625	0
Q9NW82	7	0	0.14285714285714285	0
Q86VZ2	7	0	0.2608695652173913	0
Q92526	7	0	0.37209302325581395	0
Q9UPM9	7	0	0.47368421052631576	0
Q96BT7	7	0	0.6363636363636364	0
Q8NB37	7	0	0.1111111111111111	0
Q9BQS8	7	0	0.12244897959183673	0
Q9HBY8	7	0	0.42857142857142855	0
Q7Z624	7	0	0.24	0
Q9BUR4	7	0	0.19444444444444445	0
Q8N5D0	7	0	0.27586206896551724	0
Q9Y2U9	7	0	0.11627906976744186	0
O14530	7	0	0.2549019607843137	0
P57775	7	0	0.2222222222222222	0
Q86TI4	7	0	0.75	0
Q8IYD2	7	0	0.6875	0
O95568	7	0	0.175	0
Q9NXB0	7	0	0.14084507042253522	0
Q6NXE6	7	0	0.1076923076923077	0
Q9Y3L5	7	0	0.2916666666666667	0
Q7Z4S6	7	0	0.2222222222222222	0
Q13371	7	0	0.32432432432432434	0
Q9Y2I8	7	0	0.3684210526315789	0
Q9NWM0	7	0	0.5	0
Q5QP82	7	0	0.16666666666666666	0
Q9BSQ5	7	0	0.06666666666666667	0
Q6P3X3	7	0	0.1891891891891892	0
Q9BYB4	7	0	0.2	0
P60510	7	0	0.13846153846153847	0
Q6P1J6	7	0	0.2	0
Q92636	7	0	0.2413793103448276	0
Q14990	7	0	0.5263157894736842	0
Q9UJT1	7	0	0.3333333333333333	0
Q9Y4R7	7	0	0.7777777777777778	0
Q5JR12	7	0	0.3333333333333333	0
Q3SXZ7	7	0	1.0	0
Q8N8Q3	7	0	0.16666666666666666	0
P78380	7	0	0.4444444444444444	0
Q8TCB7	7	0	0.2857142857142857	0
Q8IXV7	7	0	0.6666666666666666	0
Q02318	7	0	0.5	0
O43815	7	0	0.125	0
O94953	7	0	0.27586206896551724	0
O00628	7	0	0.44	0
O75129	7	0	0.5	0
P50402	8	1	0.04375	0
Q8NF91	8	1	0.058823529411764705	0
Q9UH99	8	0	0.031746031746031744	0
Q9Y4P9	9	1	0.5	0
Q8WVF5	9	1	0.3333333333333333	0
O96006	9	0	0.08571428571428572	0
Q5JVL4	9	0	0.26666666666666666	0
Q13162	10	1	0.07017543859649122	0
Q92956	10	1	0.04285714285714286	0
P07237	10	0	0.05555555555555555	0
Q15084	10	0	0.036036036036036036	0
Q16760	10	0	0.1	0
