name	submodule	is_seed	spd	component_id
P52701	1	1	0.20224719101123595	0
P43246	1	1	0.17164179104477612	0
Q9Y2M0	1	1	0.11627906976744186	0
P12004	1	1	0.11428571428571428	0
P27694	1	1	0.07780320366132723	0
Q92878	1	1	0.12121212121212122	0
P54132	1	1	0.23170731707317074	0
P20585	1	1	0.2413793103448276	0
Q14191	1	1	0.3617021276595745	0
P54277	1	0	0.10526315789473684	0
Q14527	1	0	0.1276595744680851	0
P39748	1	0	0.07352941176470588	0
Q9UQ84	1	0	0.2222222222222222	0
P13051	1	0	0.1111111111111111	0
P46100	1	0	0.2777777777777778	0
Q9UBT6	1	0	0.1891891891891892	0
P22674	1	0	0.14285714285714285	0
Q53H47	1	0	0.375	0
Q86UA6	1	0	0.14285714285714285	0
O60934	1	0	0.19753086419753085	0
Q8TCZ2	1	0	0.14285714285714285	0
O43488	1	0	0.16666666666666666	0
O60870	1	0	0.2222222222222222	0
Q9H2P0	2	1	0.14285714285714285	0
P50402	2	1	0.09941520467836257	0
Q92922	2	1	0.15702479338842976	0
Q96GM5	2	1	0.15463917525773196	0
Q8TAQ2	2	1	0.2	0
Q969G3	2	1	0.18867924528301888	0
P51531	2	1	0.14705882352941177	0
P51532	2	1	0.1319796954314721	0
Q9UIG0	2	0	0.275	0
Q9BZ95	2	0	0.19047619047619047	0
Q02880	2	0	0.29850746268656714	0
Q8WUB8	2	0	0.2413793103448276	0
P52630	2	0	0.1276595744680851	0
Q9H8M2	2	0	0.2727272727272727	0
O75177	2	0	0.21621621621621623	0
Q5K651	2	0	0.2	0
O75531	2	0	0.140625	0
O14497	2	0	0.16393442622950818	0
Q8NHQ1	3	1	0.10909090909090909	0
Q8ND90	3	1	0.09259259259259259	0
Q08379	3	1	0.07166123778501629	0
Q13137	3	1	0.10759493670886076	0
Q7L4P6	3	1	0.29411764705882354	0
Q8N5R6	3	1	0.06329113924050633	0
Q5JR59	3	1	0.10256410256410256	0
O95273	3	1	0.11688311688311688	0
O95153	3	1	0.058823529411764705	0
P17036	3	0	0.1	0
Q6ZT89	3	0	0.125	0
Q86VK4	3	0	0.3333333333333333	0
Q9BSJ6	3	0	0.27586206896551724	0
Q96MS0	3	0	0.16666666666666666	0
Q7Z4I7	3	0	0.3333333333333333	0
Q8IXS8	3	0	0.2	0
Q6PIY7	3	0	0.2	0
Q9P2Z0	3	0	0.5	0
Q3B820	3	0	0.1346153846153846	0
Q8IYE0	3	0	0.14285714285714285	0
Q8N5A5	3	0	0.2	0
Q9C0A6	3	0	0.2	0
Q9Y3M9	3	0	0.25	0
P56279	3	0	0.13636363636363635	0
Q8WWX9	3	0	0.3333333333333333	0
Q96S90	3	0	0.5	0
Q8N4T4	3	0	0.16666666666666666	0
Q9BZL3	3	0	0.25	0
Q8NEP9	3	0	0.4	0
P52737	3	0	0.42857142857142855	0
O95872	3	0	0.14285714285714285	0
O95671	3	0	0.14285714285714285	0
A0PJX4	3	0	1.0	0
P54849	3	0	0.6666666666666666	0
Q08AG5	3	0	0.3333333333333333	0
Q09FC8	3	0	1.0	0
Q15427	4	1	0.08035714285714286	0
Q9UMS4	4	1	0.08152173913043478	0
Q15393	4	1	0.06521739130434782	0
Q86XP3	4	1	0.06818181818181818	0
O75533	4	1	0.08808290155440414	0
O75934	4	0	0.06756756756756757	0
O43290	4	0	0.14782608695652175	0
O60508	4	0	0.046511627906976744	0
Q07021	5	1	0.041666666666666664	0
P25705	5	1	0.05670103092783505	0
Q9HCC0	5	1	0.05	0
P60022	5	1	0.25	0
P18859	5	1	0.06976744186046512	0
Q9Y6H1	5	0	0.08235294117647059	0
P14735	5	0	0.07246376811594203	0
Q10713	5	0	0.08928571428571429	0
Q8WUF8	5	0	0.125	0
Q8IUQ4	6	1	0.13986013986013987	0
P61956	6	1	0.25943396226415094	0
P63165	6	1	0.25118483412322273	0
Q9UER7	6	1	0.1935483870967742	0
P55854	6	1	0.26495726495726496	0
P29590	6	1	0.1565217391304348	0
Q9H2X6	6	1	0.22033898305084745	0
P23497	6	1	0.22916666666666666	0
O75928	6	1	0.33783783783783783	0
Q9P0U3	6	0	0.2682926829268293	0
P63279	6	0	0.17011494252873563	0
O75925	6	0	0.23478260869565218	0
O60229	6	0	0.08695652173913043	0
Q9UHP3	6	0	0.19047619047619047	0
P15104	6	0	0.2564102564102564	0
Q9Y4E5	6	0	0.2	0
Q9H422	6	0	0.2631578947368421	0
Q9Y6X2	6	0	0.2413793103448276	0
Q9UJ78	6	0	0.36363636363636365	0
P20591	6	0	0.32432432432432434	0
Q9UIS9	6	0	0.2702702702702703	0
Q13569	6	0	0.23255813953488372	0
Q9HC62	6	0	0.19444444444444445	0
Q7Z333	6	0	0.17391304347826086	0
Q9H2Y7	6	0	0.19230769230769232	0
Q96HI0	6	0	0.1875	0
Q86Y37	6	0	0.4	0
P12757	6	0	0.18556701030927836	0
Q9UBW7	6	0	0.2037037037037037	0
Q6PEW1	6	0	0.4	0
Q8N2W9	6	0	0.21212121212121213	0
Q5W0Q7	6	0	0.2	0
Q8N3Z6	6	0	0.22727272727272727	0
Q9Y4B4	6	0	0.20833333333333334	0
P23760	6	0	0.14285714285714285	0
